question_pair_id,anchor_question_id,outline_frame_id,document_id,filename,product_model,parent_heading_id,block_id,source_frame_id,block_role,section_path,page_start,page_end,block_sequence,token_estimate,selection_method,selection_status,selection_reason
Q-079,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,ca523430-b2ee-50b0-b804-729b4395c582,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:ca523430-b2ee-50b0-b804-729b4395c582,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Use auto configuration for an IPv6 Internet connection,29,31,63,781,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-079,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,8b58b444-2465-58c5-9210-5c2a72f4638e,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:8b58b444-2465-58c5-9210-5c2a72f4638e,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 6to4 tunnel Internet connection,31,32,65,685,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-079,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,7a601e85-9716-5735-af79-35db1ae9f323,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:7a601e85-9716-5735-af79-35db1ae9f323,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 6rd tunnel Internet connection,32,34,67,957,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-079,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,3de0a7b0-7a67-5619-a4e9-7c92a91ba4b5,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:3de0a7b0-7a67-5619-a4e9-7c92a91ba4b5,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 pass-through Internet connection,34,35,69,214,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-079,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,42cf4bf5-8d32-5756-8350-910c90ce079d,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:42cf4bf5-8d32-5756-8350-910c90ce079d,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 fixed Internet connection,35,36,71,525,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-079,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,43c0ab37-42a6-568c-a37f-e45b44aa0604,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:43c0ab37-42a6-568c-a37f-e45b44aa0604,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 DHCP Internet connection,36,38,73,801,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-079,Q-079,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e0e51a7e3dee3e59,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,acfcfc10-9010-5a5e-9f6c-e4bbbf310479,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:acfcfc10-9010-5a5e-9f6c-e4bbbf310479,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 PPPoE Internet connection,38,40,75,882,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,a705dc8c-df43-54a7-96d4-bec53069d331,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:a705dc8c-df43-54a7-96d4-bec53069d331,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection,27,27,55,30,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,de3de3b9-79ad-5fbc-9db0-88299436c0c8,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:de3de3b9-79ad-5fbc-9db0-88299436c0c8,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Requirements for entering IPv6 addresses,27,27,57,94,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,bafbe93c-5d33-537b-82ee-2c89ca1550eb,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:bafbe93c-5d33-537b-82ee-2c89ca1550eb,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Specify IPv6 Internet connections,27,28,59,384,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,351cc2c4-ce52-5178-939e-d495faac6f5a,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:351cc2c4-ce52-5178-939e-d495faac6f5a,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Use auto detection for an IPv6 Internet connection,28,29,61,562,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,ca523430-b2ee-50b0-b804-729b4395c582,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:ca523430-b2ee-50b0-b804-729b4395c582,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Use auto configuration for an IPv6 Internet connection,29,31,63,781,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,8b58b444-2465-58c5-9210-5c2a72f4638e,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:8b58b444-2465-58c5-9210-5c2a72f4638e,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 6to4 tunnel Internet connection,31,32,65,685,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,7a601e85-9716-5735-af79-35db1ae9f323,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:7a601e85-9716-5735-af79-35db1ae9f323,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 6rd tunnel Internet connection,32,34,67,957,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,3de0a7b0-7a67-5619-a4e9-7c92a91ba4b5,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:3de0a7b0-7a67-5619-a4e9-7c92a91ba4b5,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 pass-through Internet connection,34,35,69,214,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,42cf4bf5-8d32-5756-8350-910c90ce079d,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:42cf4bf5-8d32-5756-8350-910c90ce079d,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 fixed Internet connection,35,36,71,525,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,43c0ab37-42a6-568c-a37f-e45b44aa0604,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:43c0ab37-42a6-568c-a37f-e45b44aa0604,parent_subtree_child,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 DHCP Internet connection,36,38,73,801,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-080,Q-080,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:1903b33777805e3f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,47609330-ebd3-5055-9e75-a7e2deeb49a6,acfcfc10-9010-5a5e-9f6c-e4bbbf310479,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:acfcfc10-9010-5a5e-9f6c-e4bbbf310479,anchor,Specify Your Internet Settings > Manage an IPv6 Internet connection > Set up an IPv6 PPPoE Internet connection,38,40,75,882,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,6931278f-8bfa-5356-92e5-a6d22f6479ae,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:6931278f-8bfa-5356-92e5-a6d22f6479ae,parent_subtree_child,Control Access to the Internet,42,42,79,134,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,65492b14-2c46-546a-a808-1df5e86daf97,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:65492b14-2c46-546a-a808-1df5e86daf97,parent_subtree_child,Control Access to the Internet > Manage NETGEAR Armor,43,43,81,159,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,411cec22-b854-5619-a013-edbc25f7754a,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:411cec22-b854-5619-a013-edbc25f7754a,parent_subtree_child,Control Access to the Internet > Allow or block access to your network,43,44,83,524,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,d92828fc-264b-5edd-87a9-90ccb8c3ed50,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:d92828fc-264b-5edd-87a9-90ccb8c3ed50,parent_subtree_child,Control Access to the Internet > Manage network access control lists,44,45,85,268,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,f90bf28d-62cc-50b4-b862-0fe3943ef03c,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:f90bf28d-62cc-50b4-b862-0fe3943ef03c,parent_subtree_child,Control Access to the Internet > Use keywords to block Internet sites,45,46,87,349,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,ad1184be-87ca-548e-9d44-390ae8d309d9,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:ad1184be-87ca-548e-9d44-390ae8d309d9,parent_subtree_child,Control Access to the Internet > Delete keywords that are used to block Internet sites,46,47,89,207,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,a4b73755-0f4c-584f-92ca-6a8ce6ef85aa,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:a4b73755-0f4c-584f-92ca-6a8ce6ef85aa,parent_subtree_child,Control Access to the Internet > Avoid blocking on a trusted computer,47,47,91,240,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,c997d040-95e9-56da-89a5-37053313a412,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:c997d040-95e9-56da-89a5-37053313a412,parent_subtree_child,Control Access to the Internet > Block services from the Internet,47,49,93,520,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,5aec1052-8f2e-5b4a-9938-6249e475c36b,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:5aec1052-8f2e-5b4a-9938-6249e475c36b,parent_subtree_child,Control Access to the Internet > Schedule when to block Internet sites and services,49,49,95,278,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-081,Q-081,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2c0ec2920cd14051,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,6b19a262-4ccc-5c2e-ba6e-dca7ef01a846,aee81160-3f45-597d-97ea-c7a1ad45d30a,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:aee81160-3f45-597d-97ea-c7a1ad45d30a,anchor,Control Access to the Internet > Set up security event email notifications,49,51,97,606,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-082,Q-082,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:55fef29c1f4c52fd,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,39dc3d44-b5e0-57fe-b3b3-08401b9d8eb7,695ad5a7-796a-5776-8666-89a1b5d3790d,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:695ad5a7-796a-5776-8666-89a1b5d3790d,parent_subtree_child,Specify Network Settings > Manage the WAN preference for Orbi router model RBR860,68,68,137,177,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-082,Q-082,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:55fef29c1f4c52fd,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,39dc3d44-b5e0-57fe-b3b3-08401b9d8eb7,a6546993-1d1a-5eb2-b616-d7c4995490a6,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:a6546993-1d1a-5eb2-b616-d7c4995490a6,anchor,Specify Network Settings > Manage the WAN preference for Orbi router model RBR860 > Set up Internet port aggregation for Orbi router model RBR860,68,69,139,352,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-082,Q-082,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:55fef29c1f4c52fd,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,39dc3d44-b5e0-57fe-b3b3-08401b9d8eb7,6bb5767a-39e9-5a45-9bab-e7b9f978ef05,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:6bb5767a-39e9-5a45-9bab-e7b9f978ef05,parent_subtree_child,Specify Network Settings > Manage the WAN preference for Orbi router model RBR860 > Change the WAN preference back to the Internet port for Orbi router model RBR860,69,70,141,224,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-083,Q-083,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2a664108b43fe7f3,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,4ea75401-4675-5142-9e9f-0873028f3e31,0c1c7d8a-f45e-5523-bea2-3f232a33908c,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:0c1c7d8a-f45e-5523-bea2-3f232a33908c,parent_subtree_child,Specify Network Settings > Manage custom static routes,82,82,175,365,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-083,Q-083,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2a664108b43fe7f3,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,4ea75401-4675-5142-9e9f-0873028f3e31,83b0f8da-6afa-5070-9d44-c12b3b247e8b,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:83b0f8da-6afa-5070-9d44-c12b3b247e8b,anchor,Specify Network Settings > Manage custom static routes > Set up a static route,82,83,177,333,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-083,Q-083,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2a664108b43fe7f3,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,4ea75401-4675-5142-9e9f-0873028f3e31,bcde749f-5dee-5203-b990-17e802961c01,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:bcde749f-5dee-5203-b990-17e802961c01,parent_subtree_child,Specify Network Settings > Manage custom static routes > Edit a static route,83,84,179,173,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-083,Q-083,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:2a664108b43fe7f3,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,4ea75401-4675-5142-9e9f-0873028f3e31,16184fa6-ce9e-5596-becc-e3785258d1df,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:16184fa6-ce9e-5596-becc-e3785258d1df,parent_subtree_child,Specify Network Settings > Manage custom static routes > Delete a static route,84,84,181,153,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,6e7b3a6e-d800-5b3d-8e31-48ea5c7e49f7,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:6e7b3a6e-d800-5b3d-8e31-48ea5c7e49f7,parent_subtree_child,Mantain and Monitor Your Network,92,92,197,210,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,41c472bc-60ef-5183-b0b6-f8120c1892de,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:41c472bc-60ef-5183-b0b6-f8120c1892de,parent_subtree_child,Mantain and Monitor Your Network > Update the router and satellite firmware,93,93,199,46,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,92d53c78-9859-52cb-9d0e-87ebbce19528,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:92d53c78-9859-52cb-9d0e-87ebbce19528,parent_subtree_child,Mantain and Monitor Your Network > Update the router and satellite firmware > Check for firmware updates,93,93,201,313,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,09e9e44a-3013-548c-a0db-76e5c97fcfac,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:09e9e44a-3013-548c-a0db-76e5c97fcfac,parent_subtree_child,Mantain and Monitor Your Network > Update the router and satellite firmware > Manually update firmware,94,94,203,252,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,590af625-8143-58fd-bc4e-aff86727e7d9,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:590af625-8143-58fd-bc4e-aff86727e7d9,parent_subtree_child,Mantain and Monitor Your Network > Update the router and satellite firmware > Manually update satellite firmware,94,95,205,364,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,05d2c78c-d574-570c-a023-9294d9e476ea,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:05d2c78c-d574-570c-a023-9294d9e476ea,parent_subtree_child,Mantain and Monitor Your Network > Update the router and satellite firmware > Manually update router firmware,95,96,207,233,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,3fcffad3-f8e3-523a-a51c-3d40aa74c626,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:3fcffad3-f8e3-523a-a51c-3d40aa74c626,parent_subtree_child,Mantain and Monitor Your Network > Change the admin password,96,96,209,299,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,d1e83f5c-6f1d-5b33-b27d-710246d08760,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:d1e83f5c-6f1d-5b33-b27d-710246d08760,parent_subtree_child,Mantain and Monitor Your Network > Enable admin password reset,97,97,211,231,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,4a58992e-7442-5746-b6bf-16c7b1879a68,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:4a58992e-7442-5746-b6bf-16c7b1879a68,parent_subtree_child,Mantain and Monitor Your Network > Reset the admin password,97,98,213,251,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-084,Q-084,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3ca2cd659c51d159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ac09ea28-decd-5557-9404-b7b022122b6f,006d4fc0-8a97-5443-b581-e783b687976a,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:006d4fc0-8a97-5443-b581-e783b687976a,parent_subtree_child,Mantain and Monitor Your Network > Always use HTTPS to access the router,98,99,215,328,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
