outline_frame_id,outline_id,document_id,filename,product_model,heading_block_id,heading_text,section_path,parent_section_path,depth,page_start,page_end,page_bin,direct_text_block_count,descendant_text_block_count,direct_question_candidate_count,descendant_question_candidate_count,direct_char_count,descendant_char_count,direct_token_estimate,descendant_token_estimate,table_figure_block_count,direct_block_ids,descendant_block_ids,direct_source_frame_ids,question_outline_allowed,review_reason,stratum_id,candidate_rank_in_stratum,selected_for_question,selection_seed,selection_stage,review_status
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,8218ada3-fd43-5112-80dc-1b94928620e0,Reserve an IP address,Manage Network Settings > Manage reserved LAN IP addresses > Reserve an IP address,Manage Network Settings > Manage reserved LAN IP addresses,3,76,77,P3,1,1,1,1,1216,1216,304,304,0,ebd82415-b17d-5082-8472-3811a168faaf,ebd82415-b17d-5082-8472-3811a168faaf,d69381d0-06ed-49bf-9fe1-6050d9374432:ebd82415-b17d-5082-8472-3811a168faaf,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P3,3,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,510e5e00-0a64-5310-806d-c9d604d80c9f,Change the WiFi password or the WiFi security,Manage Network Settings > Change the WiFi password or the WiFi security,Manage Network Settings,2,80,82,P3,1,1,1,1,2484,2484,621,621,0,0f01b620-ac86-5a3e-bacb-6893a15e210e,0f01b620-ac86-5a3e-bacb-6893a15e210e,d69381d0-06ed-49bf-9fe1-6050d9374432:0f01b620-ac86-5a3e-bacb-6893a15e210e,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P3,1,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:983e3bfb9dd40518,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:983e3bfb9dd40518,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,95aff227-7004-5b38-ba6c-622908e221cc,Set up a guest WiFi network,Manage Network Settings > Set up a guest WiFi network,Manage Network Settings,2,84,86,P3,1,1,1,1,4816,4816,1204,1204,0,4a3c6ae0-2e2e-5feb-aeaa-341b1b45b1aa,4a3c6ae0-2e2e-5feb-aeaa-341b1b45b1aa,d69381d0-06ed-49bf-9fe1-6050d9374432:4a3c6ae0-2e2e-5feb-aeaa-341b1b45b1aa,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P3,4,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:953b99e50503f0ea,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:953b99e50503f0ea,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4c90f081-dbb5-53e2-8fff-ead66f8e5a91,Use the WiFi On/Off button,Manage Network Settings > Control the WiFi radios > Use the WiFi On/Off button,Manage Network Settings > Control the WiFi radios,3,86,86,P3,1,1,1,1,300,300,75,75,0,b6cc7aff-44a9-5be7-9857-6f294095095e,b6cc7aff-44a9-5be7-9857-6f294095095e,d69381d0-06ed-49bf-9fe1-6050d9374432:b6cc7aff-44a9-5be7-9857-6f294095095e,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P3,2,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:a173f7c825733973,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:a173f7c825733973,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,3f669e22-2983-5926-9fbf-6f47a29fcf0a,Set up an IPTV port,Manage Network Settings > Set up a bridge for a port group or VLAN tag group > Set up an IPTV port,Manage Network Settings > Set up a bridge for a port group or VLAN tag group,3,94,95,P3,1,1,1,1,1992,1992,498,498,0,dffbff0d-dbad-54a9-9134-59aefb3504d0,dffbff0d-dbad-54a9-9134-59aefb3504d0,d69381d0-06ed-49bf-9fe1-6050d9374432:dffbff0d-dbad-54a9-9134-59aefb3504d0,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P3,5,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:2a9eeb8814512f23,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:2a9eeb8814512f23,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,543a54ae-26cf-52ca-a136-0359ad32c59f,Change the admin password,Manage Your Router > Change the admin password,Manage Your Router,2,106,106,P4,1,1,1,1,1009,1009,253,253,0,ecffda61-8412-5d08-b713-fa6582b8dfc8,ecffda61-8412-5d08-b713-fa6582b8dfc8,d69381d0-06ed-49bf-9fe1-6050d9374432:ecffda61-8412-5d08-b713-fa6582b8dfc8,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P4,6,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b12173e1e134fdbc,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b12173e1e134fdbc,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,c087c9bc-d09f-58f5-961b-5c0e63cdeac5,View information about the router and the Internet and WiFi settings,Manage Your Router > View information about the router and the Internet and WiFi settings,Manage Your Router,2,109,109,P4,1,1,1,1,1252,1252,313,313,0,831da047-4284-54aa-ab28-c39a018336ae,831da047-4284-54aa-ab28-c39a018336ae,d69381d0-06ed-49bf-9fe1-6050d9374432:831da047-4284-54aa-ab28-c39a018336ae,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P4,5,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:c2e5aa6c07760fe3,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:c2e5aa6c07760fe3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,d16dd78e-9e26-547d-8299-37397f25a146,Specify ReadyDLNA media server settings,Manage Your Router > Specify ReadyDLNA media server settings,Manage Your Router,2,119,120,P4,1,1,1,1,1475,1475,369,369,0,40b456e8-9a3f-59fd-882c-9a6cd05c4ded,40b456e8-9a3f-59fd-882c-9a6cd05c4ded,d69381d0-06ed-49bf-9fe1-6050d9374432:40b456e8-9a3f-59fd-882c-9a6cd05c4ded,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P4,3,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,2d6d37a3-becf-55df-8df9-fe4e33e079f7,Connect a USB storage device to the router,Share USB Storage Devices Attached to the Router > Connect a USB storage device to the router,Share USB Storage Devices Attached to the Router,2,123,123,P4,1,1,1,1,646,646,162,162,0,bb9735df-2bc3-50f1-9fb8-2235613d714e,bb9735df-2bc3-50f1-9fb8-2235613d714e,d69381d0-06ed-49bf-9fe1-6050d9374432:bb9735df-2bc3-50f1-9fb8-2235613d714e,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P4,1,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7e8558c76cede228,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7e8558c76cede228,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,f6e1d773-aff1-501a-90d1-21ed2ef6a1e2,Add a network folder on a USB storage device,Share USB Storage Devices Attached to the Router > Add a network folder on a USB storage device,Share USB Storage Devices Attached to the Router,2,130,131,P4,1,1,1,1,1771,1771,443,443,0,9d1e53fd-0a2d-51bd-bb64-2521b239e8f3,9d1e53fd-0a2d-51bd-bb64-2521b239e8f3,d69381d0-06ed-49bf-9fe1-6050d9374432:9d1e53fd-0a2d-51bd-bb64-2521b239e8f3,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P4,4,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:6bfd2d1ed7baea6f,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:6bfd2d1ed7baea6f,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,53a8093f-b32e-5813-99b4-b16c13e77ae1,Change the Dynamic DNS settings,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS > Change the Dynamic DNS settings,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS,3,136,136,P4,1,1,1,1,673,673,169,169,0,d7d2bc93-72bb-53d6-945c-0708fde2888b,d7d2bc93-72bb-53d6-945c-0708fde2888b,d69381d0-06ed-49bf-9fe1-6050d9374432:d7d2bc93-72bb-53d6-945c-0708fde2888b,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P4,2,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:73af42b29ef02388,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:73af42b29ef02388,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,7a4def3e-5a44-5bd6-acf4-8d9a50f9d114,LAN IP addressing in VPN networks,Use OpenVPN to Access Your Network > LAN IP addressing in VPN networks,Use OpenVPN to Access Your Network,2,150,150,P5,1,1,1,1,717,717,180,180,0,bf69a6ec-f1d8-59ef-9f24-3e6f511b61a6,bf69a6ec-f1d8-59ef-9f24-3e6f511b61a6,d69381d0-06ed-49bf-9fe1-6050d9374432:bf69a6ec-f1d8-59ef-9f24-3e6f511b61a6,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P5,3,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:daf5f533fe9ebdbe,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:daf5f533fe9ebdbe,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,845f39c3-a4c3-54d5-8f82-7eae56fe1454,Set up port forwarding to a local server,Manage port forwarding and port triggering > Manage port forwarding to a local server > Set up port forwarding to a local server,Manage port forwarding and port triggering > Manage port forwarding to a local server,3,154,155,P5,1,1,1,1,1328,1328,332,332,0,bd4c95a1-759d-5ce0-931c-626479b66080,bd4c95a1-759d-5ce0-931c-626479b66080,d69381d0-06ed-49bf-9fe1-6050d9374432:bd4c95a1-759d-5ce0-931c-626479b66080,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P5,1,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:467073553419e71c,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:467073553419e71c,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,cfdd6801-0999-5574-a016-f62d24f94704,Edit a port forwarding service,Manage port forwarding and port triggering > Manage port forwarding to a local server > Edit a port forwarding service,Manage port forwarding and port triggering > Manage port forwarding to a local server,3,156,156,P5,1,1,1,1,866,866,217,217,0,c2704dca-8973-5ecf-af15-2fedb90d9ea4,c2704dca-8973-5ecf-af15-2fedb90d9ea4,d69381d0-06ed-49bf-9fe1-6050d9374432:c2704dca-8973-5ecf-af15-2fedb90d9ea4,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P5,6,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:0d5b6e0a7ba7bfe2,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:0d5b6e0a7ba7bfe2,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,8ec85f88-fd79-5770-95ff-9f22cbb3646d,How the router implements the port forwarding rule,Manage port forwarding and port triggering > Manage port forwarding to a local server > How the router implements the port forwarding rule,Manage port forwarding and port triggering > Manage port forwarding to a local server,3,158,158,P5,1,1,1,1,926,926,232,232,0,cf516841-9648-5ad0-aaaa-b65b9c5d85aa,cf516841-9648-5ad0-aaaa-b65b9c5d85aa,d69381d0-06ed-49bf-9fe1-6050d9374432:cf516841-9648-5ad0-aaaa-b65b9c5d85aa,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P5,5,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:392ff4fbd7ee9772,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:392ff4fbd7ee9772,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,319e5fd1-8b31-54c9-87b1-1db4d6aa68ab,Troubleshoot WiFi connectivity,Troubleshooting > Troubleshoot WiFi connectivity,Troubleshooting,2,169,169,P5,1,1,1,1,1221,1221,306,306,0,48b55cf6-5b08-527e-bd26-f4183bca41e2,48b55cf6-5b08-527e-bd26-f4183bca41e2,d69381d0-06ed-49bf-9fe1-6050d9374432:48b55cf6-5b08-527e-bd26-f4183bca41e2,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P5,4,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:41c9cb735a542932,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:41c9cb735a542932,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5e8ff238-74ea-5b0b-84a3-747d6165ef9c,Factory settings,Supplemental Information > Factory settings,Supplemental Information,2,173,174,P5,1,1,1,1,1558,1558,390,390,1,7059c14f-c840-5863-9050-2518f69aa8d5,7059c14f-c840-5863-9050-2518f69aa8d5,d69381d0-06ed-49bf-9fe1-6050d9374432:7059c14f-c840-5863-9050-2518f69aa8d5,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P5,2,True,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:c2b8a7a81af8d017,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:c2b8a7a81af8d017,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,d9d34bde-2bf7-5507-bf85-df84fd806450,Top panel LEDs and buttons,Hardware Setup > Top panel LEDs and buttons,Hardware Setup,2,10,11,P1,1,1,1,1,1984,1984,496,496,1,768db634-23d4-52e8-85b2-64f39b4bb22f,768db634-23d4-52e8-85b2-64f39b4bb22f,e65eaa31-8579-448d-a22c-88a8fde64409:768db634-23d4-52e8-85b2-64f39b4bb22f,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P1,4,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:ab68deb3acd243ff,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:ab68deb3acd243ff,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,7af4567d-d1f1-5485-a4d3-4b914485f28c,Attach and position the antennas,Hardware Setup > Attach and position the antennas,Hardware Setup,2,13,13,P1,1,1,1,1,475,475,119,119,1,c31cd99a-365c-5ce5-8381-39df25c52273,c31cd99a-365c-5ce5-8381-39df25c52273,e65eaa31-8579-448d-a22c-88a8fde64409:c31cd99a-365c-5ce5-8381-39df25c52273,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P1,2,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:79aeb7edd70d3319,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:79aeb7edd70d3319,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,c8604b35-5a70-582a-9fdc-f64e1c373efb,Position your router,Hardware Setup > Position your router,Hardware Setup,2,14,14,P1,1,1,1,1,1438,1438,360,360,0,f42f57b0-65cd-5982-935c-289c54636287,f42f57b0-65cd-5982-935c-289c54636287,e65eaa31-8579-448d-a22c-88a8fde64409:f42f57b0-65cd-5982-935c-289c54636287,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P1,3,True,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41ba92c1cd759ea9,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41ba92c1cd759ea9,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,63057a71-2392-5454-a326-267227715567,Connect to the router WiFi network,Connect to the Network and Access the Router > Connect to the router network > Connect to the router WiFi network,Connect to the Network and Access the Router > Connect to the router network,3,18,18,P1,1,1,1,1,565,565,142,142,0,e00425b6-15d6-5234-b2e5-d0f194e4e777,e00425b6-15d6-5234-b2e5-d0f194e4e777,e65eaa31-8579-448d-a22c-88a8fde64409:e00425b6-15d6-5234-b2e5-d0f194e4e777,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P1,1,True,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5c59851a56345ebf,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5c59851a56345ebf,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,b3d008fa-cac6-5559-8cb5-a16f23b0ad51,Use auto config for an IPv6 Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Use auto config for an IPv6 Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,36,38,P2,1,1,1,1,3237,3237,810,810,0,e87e22a2-a89c-58a7-9ff2-ff82463e19a7,e87e22a2-a89c-58a7-9ff2-ff82463e19a7,e65eaa31-8579-448d-a22c-88a8fde64409:e87e22a2-a89c-58a7-9ff2-ff82463e19a7,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P2,4,True,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:121e62ef30e6e2d8,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:121e62ef30e6e2d8,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,2b023381-4bb1-5485-ab03-ca8f8476ebe7,Manage allowed devices currently not on the network,Control Access to the Internet > Network access control list > Manage allowed devices currently not on the network,Control Access to the Internet > Network access control list,3,45,47,P2,1,1,1,1,2815,2815,704,704,0,03914fcb-62c9-5345-8ab2-2475379fe1be,03914fcb-62c9-5345-8ab2-2475379fe1be,e65eaa31-8579-448d-a22c-88a8fde64409:03914fcb-62c9-5345-8ab2-2475379fe1be,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P2,1,True,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:b12cd4d72dd684c1,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:b12cd4d72dd684c1,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,30981bd7-fd9c-51cb-874f-db906504794c,Block services from the Internet,Control Access to the Internet > Block services from the Internet,Control Access to the Internet,2,50,52,P2,1,1,1,1,2210,2210,553,553,0,99658dd2-78ae-5071-b357-1bf664fe79b4,99658dd2-78ae-5071-b357-1bf664fe79b4,e65eaa31-8579-448d-a22c-88a8fde64409:99658dd2-78ae-5071-b357-1bf664fe79b4,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P2,2,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:65152cd4c24d5f6b,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:65152cd4c24d5f6b,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,2f382995-c197-58f1-a6d0-bf12bd74fbc2,Edit a reserved IP address,Manage Network Settings > Manage reserved LAN IP addresses > Edit a reserved IP address,Manage Network Settings > Manage reserved LAN IP addresses,3,63,63,P2,1,1,1,1,732,732,183,183,0,1be33f2b-4682-5836-9ce0-8b2da0854ebd,1be33f2b-4682-5836-9ce0-8b2da0854ebd,e65eaa31-8579-448d-a22c-88a8fde64409:1be33f2b-4682-5836-9ce0-8b2da0854ebd,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P2,3,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:8d66e90b801f07f3,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:8d66e90b801f07f3,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,09cdf16c-4066-5c32-ac87-f491dc1b8c80,Change the WiFi password or the WiFi security,Manage Network Settings > Change the WiFi password or the WiFi security,Manage Network Settings,2,69,70,P3,1,1,1,1,2464,2464,616,616,0,8ac61414-fafd-5cda-9ea9-b0eaa1e84ab3,8ac61414-fafd-5cda-9ea9-b0eaa1e84ab3,e65eaa31-8579-448d-a22c-88a8fde64409:8ac61414-fafd-5cda-9ea9-b0eaa1e84ab3,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P3,2,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:d1c77ac91f33a3a2,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:d1c77ac91f33a3a2,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,a370f08b-6332-5410-be09-55fc8a989bf6,Set up a bridge for a VLAN tag group,Manage Network Settings > Set up a bridge for a port group or VLAN tag group > Set up a bridge for a VLAN tag group,Manage Network Settings > Set up a bridge for a port group or VLAN tag group,3,78,79,P3,1,1,1,1,2280,2280,570,570,0,2ead2cbe-d69d-5b20-9dce-073f267d25e0,2ead2cbe-d69d-5b20-9dce-073f267d25e0,e65eaa31-8579-448d-a22c-88a8fde64409:2ead2cbe-d69d-5b20-9dce-073f267d25e0,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P3,4,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:f362300bbbc0324c,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:f362300bbbc0324c,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,21c18a7b-5d80-5a24-a165-1ca3d8b26c98,Enable Dynamic QoS,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Enable Dynamic QoS,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management,3,86,87,P3,1,1,1,1,1261,1261,316,316,0,d2849132-6a3d-520c-8f2c-bd5e904e522d,d2849132-6a3d-520c-8f2c-bd5e904e522d,e65eaa31-8579-448d-a22c-88a8fde64409:d2849132-6a3d-520c-8f2c-bd5e904e522d,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P3,3,True,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41d86e3c0982faa9,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41d86e3c0982faa9,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,b521482a-e8a6-5998-9e02-21dbb53a9945,Manually update the dynamic QoS database,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Manually update the dynamic QoS database,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management,3,87,88,P3,1,1,1,1,1010,1010,253,253,0,93ffa849-c75e-5120-be9a-d99bb0eed70b,93ffa849-c75e-5120-be9a-d99bb0eed70b,e65eaa31-8579-448d-a22c-88a8fde64409:93ffa849-c75e-5120-be9a-d99bb0eed70b,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P3,1,True,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:b12173e1e134fdbc,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:b12173e1e134fdbc,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,b26b8971-12a0-53f4-a971-c1f3e6324d92,View information about the router and the Internet and WiFi settings,Manage Your Router > View information about the router and the Internet and WiFi settings,Manage Your Router,2,98,98,P4,1,1,1,1,1252,1252,313,313,0,0f4aebc2-b532-542c-857f-5cc34359b93a,0f4aebc2-b532-542c-857f-5cc34359b93a,e65eaa31-8579-448d-a22c-88a8fde64409:0f4aebc2-b532-542c-857f-5cc34359b93a,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P4,5,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:50555901814609f9,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:50555901814609f9,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,a578f0ec-0619-5b40-a8b1-9013554a4573,View and manage logs of router activity,Manage Your Router > View and manage logs of router activity,Manage Your Router,2,101,101,P4,1,1,1,1,1676,1676,419,419,0,f7527cdb-1cd3-5081-8dfa-cae5ce0b7ad2,f7527cdb-1cd3-5081-8dfa-cae5ce0b7ad2,e65eaa31-8579-448d-a22c-88a8fde64409:f7527cdb-1cd3-5081-8dfa-cae5ce0b7ad2,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P4,1,False,20260831,outline_random_pick,pending_manual_review
e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5ae513b79530a608,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5ae513b79530a608,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,9b73c336-ab13-5b2f-8661-2d87ed01c461,Erase the settings,Manage Your Router > Manage the router configuration file > Erase the settings,Manage Your Router > Manage the router configuration file,3,104,105,P4,1,1,1,1,1000,1000,250,250,0,03a4fccb-bb0c-56ec-b67b-eee79c190813,03a4fccb-bb0c-56ec-b67b-eee79c190813,e65eaa31-8579-448d-a22c-88a8fde64409:03a4fccb-bb0c-56ec-b67b-eee79c190813,True,leaf outline with direct text candidate,e65eaa31-8579-448d-a22c-88a8fde64409::P4,4,True,20260831,outline_random_pick,pending_manual_review
