question_id,question_pair_id,outline_frame_id,document_id,filename,product_model,section_path,question_family,language,question,answer,context_block_ids,evidence_block_ids,review_status
Q-138,Q-038,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f79ea7be006eeae3,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Manage Your Router > Change the NTP Server,setup_configuration,id,Bagaimana cara mengganti layanan waktu yang digunakan R7000?,"Buka ADVANCED > Administration > NTP Settings, pilih server waktu pilihan, isi alamatnya, lalu Apply.","[""d4980606-c8d1-5aca-adbe-96e35254c9e1""]","[""d4980606-c8d1-5aca-adbe-96e35254c9e1""]",auto_validated
Q-139,Q-039,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:6cca2b13d46fd9ff,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB Storage Devices Through the Internet,features_security_maintenance_limitations,id,Bagaimana cara membuka file USB di R7000 ketika saya sedang tidak di rumah?,"Dari komputer jauh, gunakan nama Dynamic DNS atau alamat port internet router. Setelah itu file dapat diakses melalui FTP sesuai hak akses.","[""af255485-98d7-59f8-94db-806fd6280e64""]","[""af255485-98d7-59f8-94db-806fd6280e64""]",auto_validated
Q-140,Q-040,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:0fc676a3a4479418,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Remotely Access a USB Device Using ReadyCLOUD > Create a ReadyCLOUD Account,setup_configuration,id,Bagaimana cara membuat akun ReadyCLOUD untuk R7000?,"Buka alamat ReadyCLOUD, pilih Sign In > Create Account, isi akun MyNETGEAR, lalu Create.","[""89cf7641-ad76-514d-a38e-ff036b200250""]","[""89cf7641-ad76-514d-a38e-ff036b200250""]",auto_validated
Q-141,Q-041,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:fdf9a6339ff3dcd8,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Use VPN to Access Your Network > Install OpenVPN Software > Install OpenVPN Software on an iOS Device,setup_configuration,id,Bagaimana cara memakai layanan VPN R7000 di iPhone atau iPad?,"Aktifkan VPN Service, unduh konfigurasi, pasang OpenVPN Connect dari App Store, lalu impor berkasnya ke iPhone/iPad.","[""0cff8f5c-96b8-5d33-9c11-37f93f8300fb""]","[""0cff8f5c-96b8-5d33-9c11-37f93f8300fb""]",auto_validated
Q-142,Q-042,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:59222463e26d1879,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Troubleshooting > Quick Tips > Sequence to Restart Your Network,troubleshooting_diagnostics,id,Apa urutan yang benar untuk menyalakan ulang modem dan R7000?,"Matikan modem dan router, nyalakan modem lebih dulu dan tunggu dua menit, lalu nyalakan router dan tunggu dua menit lagi.","[""f2289449-f54e-5af6-8243-762118ef305b""]","[""f2289449-f54e-5af6-8243-762118ef305b""]",auto_validated
Q-143,Q-043,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2be192fda8a4722e,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Troubleshooting > Troubleshoot WiFi Connectivity,troubleshooting_diagnostics,id,Wi-Fi R7000 saya lemah atau hilang. Apa yang perlu diperiksa?,"Periksa LED/tombol Wi-Fi, apakah nama jaringan disembunyikan, keamanan yang dipilih didukung, dan apakah perangkat terlalu jauh atau terhalang.","[""65aa662f-9473-5c74-b996-74e7f545f09c""]","[""65aa662f-9473-5c74-b996-74e7f545f09c""]",auto_validated
Q-144,Q-044,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:89ac3ac6d4a7bbea,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Hardware Setup > Unpack your router,facts_specifications,id,Apa saja isi kotak RAX120?,"Kotaknya berisi router, adaptor daya, dan kabel Ethernet.","[""89d399fa-1c1b-5d37-b35a-194ce673ec69""]","[""89d399fa-1c1b-5d37-b35a-194ce673ec69""]",auto_validated
Q-145,Q-045,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:4bdaaa28252d41a2,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Connect to the network and access the router > Types of logins,facts_specifications,id,"Kata sandi mana yang dipakai untuk internet, Wi-Fi, akun NETGEAR, dan pengaturan router?","Login ISP untuk internet, Wi-Fi key untuk jaringan nirkabel, akun NETGEAR untuk registrasi/langganan, dan kata sandi router untuk halaman admin.","[""6af6a140-458c-5188-b116-2f8430c69437""]","[""6af6a140-458c-5188-b116-2f8430c69437""]",auto_validated
Q-146,Q-046,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7dcc6744e0e7954c,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 pass-through Internet connection,setup_configuration,id,Apa fungsi IPv6 pass-through di RAX120?,"Pada mode Pass Through, router meneruskan paket IPv6 seperti switch dan tidak memproses header IPv6.","[""f02b327f-e424-5fbd-884a-afa982cfba97""]","[""f02b327f-e424-5fbd-884a-afa982cfba97""]",auto_validated
Q-147,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage Network Settings > View or change the WAN settings,facts_specifications,id,Pengaturan koneksi internet mana di RAX120 yang perlu digunakan dengan hati-hati?,"DMZ dapat melemahkan firewall, respons ping WAN sebaiknya hanya untuk diagnosis, dan MTU diubah hanya bila diperlukan. Pengaturan perlindungan DoS, IGMP, NAT, dan SIP juga tersedia.","[""304579c0-2505-541b-9272-41a33abdc404""]","[""304579c0-2505-541b-9272-41a33abdc404""]",auto_validated
Q-148,Q-048,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage Network Settings > Manage reserved LAN IP addresses > Reserve an IP address,setup_configuration,id,Bagaimana cara membuat sebuah perangkat selalu mendapat alamat jaringan lokal yang sama di RAX120?,"Pada LAN Setup, tambahkan alamat MAC dan alamat dari subnet LAN sebagai Address Reservation, lalu Apply. Perangkat perlu memperbarui lease DHCP.","[""ebd82415-b17d-5082-8472-3811a168faaf""]","[""ebd82415-b17d-5082-8472-3811a168faaf""]",auto_validated
Q-149,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage Network Settings > Change the WiFi password or the WiFi security,features_security_maintenance_limitations,id,Apa bedanya kata sandi Wi-Fi dan kata sandi administrator RAX120?,Kata sandi Wi-Fi berbeda dari kata sandi admin. Mode personal memerlukan kunci 8–63 karakter; pilihan keamanan Enterprise memerlukan server RADIUS.,"[""0f01b620-ac86-5a3e-bacb-6893a15e210e""]","[""0f01b620-ac86-5a3e-bacb-6893a15e210e""]",auto_validated
Q-150,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Share USB Storage Devices Attached to the Router > Connect a USB storage device to the router,facts_specifications,id,Apa yang perlu saya ketahui sebelum mencolokkan flash disk USB ke RAX120?,Colokkan USB ke port router dan sambungkan dayanya bila perlu. Perangkat dapat memerlukan waktu hingga dua menit; perangkat yang memerlukan driver khusus tidak kompatibel.,"[""bb9735df-2bc3-50f1-9fb8-2235613d714e""]","[""bb9735df-2bc3-50f1-9fb8-2235613d714e""]",auto_validated
Q-151,Q-051,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7e8558c76cede228,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Share USB Storage Devices Attached to the Router > Add a network folder on a USB storage device,setup_configuration,id,Bagaimana cara membagikan folder dari flash disk USB di RAX120?,"Buka ADVANCED > ReadySHARE > Advanced Settings, pilih perangkat USB, tekan Create Network Folder, pilih folder dan nama share, atur Read Access serta Write Access, lalu tekan Apply dan Close Window.","[""9d1e53fd-0a2d-51bd-bb64-2521b239e8f3""]","[""9d1e53fd-0a2d-51bd-bb64-2521b239e8f3""]",auto_validated
Q-152,Q-052,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:6bfd2d1ed7baea6f,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS > Change the Dynamic DNS settings,features_security_maintenance_limitations,id,Bagaimana cara mengubah pengaturan akun Dynamic DNS di RAX120?,"Masuk ke routerlogin.net, pilih ADVANCED > Advanced Setup > Dynamic DNS, ubah pengaturan akun yang diperlukan, lalu tekan Apply.","[""d7d2bc93-72bb-53d6-945c-0708fde2888b""]","[""d7d2bc93-72bb-53d6-945c-0708fde2888b""]",auto_validated
Q-153,Q-053,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:0d5b6e0a7ba7bfe2,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage port forwarding and port triggering > Manage port forwarding to a local server > How the router implements the port forwarding rule,facts_specifications,id,"Saat seseorang membuka situs web, bagaimana RAX120 mengarahkannya ke perangkat yang benar?","Browser mengirim permintaan ke alamat router pada port 80. Router mencocokkan aturan port forwarding, mengubah tujuan ke 192.168.1.33, meneruskan permintaan ke server tersebut, lalu menerapkan NAT pada alamat sumber saat balasan dikirim kembali ke Internet.","[""cf516841-9648-5ad0-aaaa-b65b9c5d85aa""]","[""cf516841-9648-5ad0-aaaa-b65b9c5d85aa""]",auto_validated
Q-154,Q-054,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:392ff4fbd7ee9772,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Troubleshooting > Troubleshoot WiFi connectivity,troubleshooting_diagnostics,id,Perangkat saya tidak bisa tersambung ke Wi-Fi RAX120. Apa yang perlu diperiksa?,"Periksa LED WiFi dan tombol WiFi On/Off, apakah SSID broadcast dinonaktifkan, serta apakah perangkat mendukung WPA, WPA2, atau WPA3 yang dipilih. Untuk sinyal lemah, lihat pengaturan melalui kabel Ethernet, dekatkan perangkat tetapi tetap berjarak minimal 1,8 meter, dan singkirkan penghalang.","[""48b55cf6-5b08-527e-bd26-f4183bca41e2""]","[""48b55cf6-5b08-527e-bd26-f4183bca41e2""]",auto_validated
Q-155,Q-055,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:41c9cb735a542932,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Supplemental Information > Factory settings,facts_specifications,id,Apa yang berubah setelah RAX120 dikembalikan ke setelan pabrik?,"Reset pabrik memakai tombol Reset minimal tujuh detik. Nilai utama mencakup login admin/password, LAN 192.168.1.1 dengan DHCP aktif pada 192.168.1.2–192.168.1.254, MTU WAN 1500, keamanan WiFi WPA2-PSK (AES), SSID broadcast aktif, dan mode radio sampai 1,2 Gbps pada 2,4 GHz serta 4,8 Gbps pada 5 GHz.","[""7059c14f-c840-5863-9050-2518f69aa8d5""]","[""7059c14f-c840-5863-9050-2518f69aa8d5""]",auto_validated
Q-156,Q-056,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:79aeb7edd70d3319,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Hardware Setup > Position your router,troubleshooting_diagnostics,id,Mengapa memindahkan RAX50 bisa mengubah jangkauan Wi-Fi?,"Jangkauan dipengaruhi ketebalan dan jumlah dinding, access point lain, benda logam atau kaca besar, cermin, akuarium, beton, perangkat listrik, dan posisi router yang terlalu rendah atau tidak berada dalam garis pandang perangkat.","[""f42f57b0-65cd-5982-935c-289c54636287""]","[""f42f57b0-65cd-5982-935c-289c54636287""]",auto_validated
Q-157,Q-057,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41ba92c1cd759ea9,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Connect to the Network and Access the Router > Connect to the router network > Connect to the router WiFi network,setup_configuration,id,Bagaimana cara menghubungkan ponsel atau komputer ke Wi-Fi RAX50?,"Pastikan router menyala, buka pengaturan WiFi perangkat, pilih SSID yang tercetak pada label router, lalu masukkan network key/password pada label tersebut.","[""e00425b6-15d6-5234-b2e5-d0f194e4e777""]","[""e00425b6-15d6-5234-b2e5-d0f194e4e777""]",auto_validated
Q-158,Q-058,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5c59851a56345ebf,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Specify Your Internet Settings > Specify IPv6 Internet connections > Use auto config for an IPv6 Internet connection,facts_specifications,id,Bagaimana RAX50 mengatur IPv6 secara otomatis?,"Pilih Auto Config pada ADVANCED > Advanced Setup > IPv6. Router mendeteksi alamat IPv6 WAN/LAN, lalu Anda dapat mengisi host atau domain ISP bila diperlukan, memilih DNS dan metode penetapan alamat, serta menentukan filtering Secured atau Open sebelum menekan Apply.","[""e87e22a2-a89c-58a7-9ff2-ff82463e19a7""]","[""e87e22a2-a89c-58a7-9ff2-ff82463e19a7""]",auto_validated
Q-159,Q-059,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:121e62ef30e6e2d8,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Control Access to the Internet > Network access control list > Manage allowed devices currently not on the network,troubleshooting_diagnostics,id,Bagaimana cara mengizinkan atau memblokir perangkat di RAX50?,"Di Security > Access Control buka daftar allowed devices yang tidak sedang terhubung. Add memasukkan MAC address dan nama, Remove from the list menghapus, dan Edit dapat mengubah Access Control menjadi Block atau mengganti nama; tekan Apply untuk menyimpan.","[""03914fcb-62c9-5345-8ab2-2475379fe1be""]","[""03914fcb-62c9-5345-8ab2-2475379fe1be""]",auto_validated
Q-160,Q-060,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:f362300bbbc0324c,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Enable Dynamic QoS,features_security_maintenance_limitations,id,Bagaimana cara membuat RAX50 membagi internet dengan adil saat ada perangkat yang memakai banyak data?,"Buka QoS, centang Enable QoS, lalu gunakan Speedtest agar router mendeteksi bandwidth atau pilih pengisian manual untuk kecepatan download dan upload. Tekan Apply setelah nilainya ditentukan.","[""d2849132-6a3d-520c-8f2c-bd5e904e522d""]","[""d2849132-6a3d-520c-8f2c-bd5e904e522d""]",auto_validated
Q-161,Q-061,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41d86e3c0982faa9,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Manually update the dynamic QoS database,troubleshooting_diagnostics,id,Bagaimana cara memperbarui informasi pengaturan lalu lintas di RAX50?,"Masuk ke halaman QoS, pastikan Dynamic QoS aktif bila diperlukan, klik Update Now untuk mengunduh versi terbaru database, lalu tekan Apply.","[""93ffa849-c75e-5120-be9a-d99bb0eed70b""]","[""93ffa849-c75e-5120-be9a-d99bb0eed70b""]",auto_validated
Q-162,Q-062,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5ae513b79530a608,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Manage Your Router > Manage the router configuration file > Erase the settings,troubleshooting_diagnostics,id,Apa yang terjadi jika saya menghapus semua pengaturan RAX50?,"Semua pengaturan yang dibuat pengguna dihapus, router kembali ke konfigurasi pabrik, lalu restart sekitar dua menit. Jangan menutup browser, memuat halaman lain, atau mematikan router selama proses berlangsung.","[""03a4fccb-bb0c-56ec-b67b-eee79c190813""]","[""03a4fccb-bb0c-56ec-b67b-eee79c190813""]",auto_validated
Q-163,Q-063,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:8b9e84b41a8e2327,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Use OpenVPN to Access Your Network > About VPN connections,facts_specifications,id,Apa yang bisa dan tidak bisa dilakukan layanan VPN RAX50?,"OpenVPN membuat tunnel client-to-gateway terenkripsi agar laptop dapat mengakses jaringan rumah dari luar. Router menyediakan layanan VPN, tetapi bukan VPN client ke provider eksternal sehingga tidak mengenkripsi trafik antara jaringan rumah dan Internet.","[""a13c3553-78f9-5ede-9cd9-390daad977b6""]","[""a13c3553-78f9-5ede-9cd9-390daad977b6""]",auto_validated
Q-164,Q-064,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:4961dff6fcaa17d5,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Use OpenVPN to Access Your Network > Use VPN to access your Internet service at home > Block VPN client Internet access in the router,features_security_maintenance_limitations,id,Bagaimana cara agar pengguna VPN RAX50 hanya bisa mengakses jaringan rumah?,"Aktifkan VPN Service, pilih Home Network only pada bagian Clients will use this VPN connection to access, lalu tekan Apply. Dengan pilihan ini VPN tidak memberikan akses ke Internet rumah.","[""01143d51-a727-543c-b607-948530c2902c""]","[""01143d51-a727-543c-b607-948530c2902c""]",auto_validated
Q-165,Q-065,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:4c371fdde86b5510,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server > Delete a port forwarding entry,troubleshooting_diagnostics,id,Bagaimana cara menghapus aturan koneksi lama di RAX50?,"Buka ADVANCED > Advanced Setup > Port Forwarding/Port Triggering, biarkan Port Forwarding terpilih, pilih service pada tabel, lalu tekan Delete Service.","[""af31b6ec-73a8-5529-8fa5-da1f467d1bef""]","[""af31b6ec-73a8-5529-8fa5-da1f467d1bef""]",auto_validated
Q-166,Q-066,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:3d0101989fca1bb6,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Troubleshooting > Troubleshoot your network using the ping utility > Test the path from a Windows-based computer to a remote device,troubleshooting_diagnostics,id,Bagaimana cara menguji apakah RAX50 dapat menjangkau alamat lain?,"Dari Run Windows jalankan `ping -n 10 <IP address>` untuk alamat remote seperti DNS ISP. Jika tidak ada balasan, periksa default gateway, perbedaan alamat jaringan, modem kabel/DSL, host name ISP, dan kemungkinan kebutuhan clone MAC address.","[""d6a2438e-ce2e-5744-b23d-64355bb7f3b2""]","[""d6a2438e-ce2e-5744-b23d-64355bb7f3b2""]",auto_validated
Q-167,Q-067,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:51a6513bbc2a11e3,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Connect to the network and access the router > Connect to the network > Find and connect to the WiFi network,setup_configuration,id,Bagaimana cara menemukan dan tersambung ke Wi-Fi RAXE500?,"Pastikan router mendapat daya, cari nama WiFi pada perangkat, pilih SSID yang tercetak pada label router, lalu masukkan password pada label tersebut.","[""a3662689-f8b9-5c28-8c0a-b2185487bec9""]","[""a3662689-f8b9-5c28-8c0a-b2185487bec9""]",auto_validated
Q-168,Q-068,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:f3161081da6e6415,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Connect to the network and access the router > Use a web browser to access the router > Automatic Internet Setup,troubleshooting_diagnostics,id,Halaman pengaturan RAXE500 tidak muncul atau pengaturan otomatis gagal. Apa yang bisa dicoba?,"Pastikan perangkat terhubung ke port LAN atau WiFi router, Power LED menyala, lalu tutup-buka browser atau hapus cache dan buka routerlogin.net. Jika komputer memakai IP statis, ubah agar memperoleh alamat otomatis; bila tetap gagal, periksa ulang informasi ISP atau hubungi ISP dan dukungan NETGEAR.","[""feb09c00-0fd2-5b2c-ae97-969bd349df0e""]","[""feb09c00-0fd2-5b2c-ae97-969bd349df0e""]",auto_validated
Q-169,Q-069,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:88cdae4e848e09b9,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Specify Your Internet Settings > Manage the MTU size > MTU concepts,facts_specifications,id,Apa pengaruh pengaturan ukuran koneksi di RAXE500?,"Paket dipecah ketika perangkat di jalur memiliki MTU lebih kecil. Nilai umum adalah 1500 untuk Ethernet, 1492 untuk PPPoE, 1472 untuk ping, 1468 untuk sebagian DHCP, 1458 untuk PPPoA, dan 1436 untuk PPTP/VPN; nilai default sebaiknya dibiarkan kecuali dukungan ISP/NETGEAR menyarankan perubahan.","[""eae4f314-abe4-5229-ac3e-d9cc4c571b27""]","[""eae4f314-abe4-5229-ac3e-d9cc4c571b27""]",auto_validated
Q-170,Q-070,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:bbfec0ebd44bf9d9,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Manage Network Settings > Disable the DHCP server feature in the router,setup_configuration,id,Bagaimana cara mematikan layanan RAXE500 yang otomatis memberi alamat kepada perangkat dengan aman?,"Buka ADVANCED > Setup > LAN Setup, hapus centang Use Router as DHCP Server, lalu Apply. Pastikan ada DHCP server lain; jika tidak, tetapkan alamat IP komputer secara manual agar masih dapat mengakses router.","[""8dba79ed-9bf8-5cb2-833b-a493317e765e""]","[""8dba79ed-9bf8-5cb2-833b-a493317e765e""]",auto_validated
Q-171,Q-071,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:9738f3c7fd6b99bc,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Manage Network Settings > Enable or disable 20/40 MHz coexistence for the 2.4 GHz radio,features_security_maintenance_limitations,id,"Apakah RAXE500 bisa mengurangi gangguan dari Wi-Fi sekitar, dan apa kekurangannya?","Coexistence mengurangi interferensi dengan mendukung kanal 20 dan 40 MHz, tetapi dapat menurunkan kecepatan. Jika tidak ada jaringan WiFi lain, fitur dapat dinonaktifkan untuk kecepatan maksimum; pengaturan ini tidak berlaku pada radio 5 GHz.","[""33088b55-3bd9-50bd-8652-c3cd7fd2d88f""]","[""33088b55-3bd9-50bd-8652-c3cd7fd2d88f""]",auto_validated
Q-172,Q-072,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:fbc9501ac3f3021b,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Manage Network Settings > Manage Ethernet Port Aggregation to a LAN Device > View or Change the Router Ethernet Port Aggregation Mode,facts_specifications,id,Apa saja pilihan untuk menggabungkan dua port jaringan RAXE500?,Disable adalah default dan membuat port 3 serta 4 berdiri sendiri. LACP (IEEE 802.3ad) mengagregasikan keduanya bila perangkat mendukungnya dan merupakan pilihan yang direkomendasikan. Static dipakai hanya bila perangkat mendukung static LAG; mode itu harus diaktifkan sebelum perangkat disambungkan.,"[""09ef238c-cabe-5ea4-9616-24e57ee8f002""]","[""09ef238c-cabe-5ea4-9616-24e57ee8f002""]",auto_validated
Q-173,Q-073,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:b501c092002a51d8,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Manage Your Router > Monitor Internet traffic,facts_specifications,id,Bagaimana cara membuat batas atau peringatan pemakaian data di RAXE500?,"Aktifkan Traffic Meter pada ADVANCED > Advanced Setup > Traffic Meter, pilih batas volume download atau dua arah atau batas waktu koneksi, atur counter dan peringatan, lalu tentukan apakah Internet LED berkedip atau koneksi diputus ketika batas tercapai. Statistik dapat diperbarui dengan Refresh.","[""04f1b52b-9f18-591e-ac0a-b16ee4a34dad""]","[""04f1b52b-9f18-591e-ac0a-b16ee4a34dad""]",auto_validated
Q-174,Q-074,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:536e38dc6e76c4f9,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Manage Your Router > Set your time zone,setup_configuration,id,Bagaimana cara mengatur zona waktu dan penyesuaian daylight saving di RAXE500?,"Buka ADVANCED > Administration > NTP Settings, pilih zona waktu, centang penyesuaian daylight saving bila wilayah membutuhkannya, lalu tekan Apply.","[""8533530e-9001-5a31-a453-6077909ff031""]","[""8533530e-9001-5a31-a453-6077909ff031""]",auto_validated
Q-175,Q-075,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:7e8558c76cede228,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Share USB Storage Devices Attached to the Router > Add a network folder on a USB storage device,features_security_maintenance_limitations,id,Bagaimana cara membagikan folder dari flash disk USB di RAXE500?,"Di ADVANCED > USB Functions > ReadySHARE Storage pilih perangkat, tekan Create Network Folder, pilih folder dan nama share, lalu atur Read Access dan Write Access. All tanpa password adalah default; alternatifnya hanya admin yang boleh mengakses.","[""b2cee766-ed4f-59bb-8d66-703a2aecba75""]","[""b2cee766-ed4f-59bb-8d66-703a2aecba75""]",auto_validated
Q-176,Q-076,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:7bbe03a0d66739df,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Use VPN to Access Your Network > Use VPN to access your Internet service at home > Set up VPN client Internet access in the router,features_security_maintenance_limitations,id,Bagaimana pengguna VPN di RAXE500 juga bisa memakai internet rumah?,"Aktifkan VPN Service, pilih All sites on the Internet & Home Network, Apply, lalu unduh konfigurasi untuk Windows atau non-Windows dan salin ke folder client. Trafik Internet melalui VPN rumah dapat lebih lambat daripada koneksi lokal.","[""0fc19ad4-a3f3-5128-a97a-000311ce8919""]","[""0fc19ad4-a3f3-5128-a97a-000311ce8919""]",auto_validated
Q-177,Q-077,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:f67dde43cca3ccc5,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,Troubleshooting > Quick tips > Sequence to restart your network,troubleshooting_diagnostics,id,Apa urutan yang benar untuk menyalakan ulang jaringan RAXE500?,"Matikan dan cabut modem, matikan router, sambungkan dan nyalakan modem lalu tunggu dua menit, kemudian nyalakan router dan tunggu dua menit lagi.","[""494eba00-b9d1-5fec-898e-b212c6f28baf""]","[""494eba00-b9d1-5fec-898e-b212c6f28baf""]",auto_validated
Q-178,Q-078,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:0dde3e7827c5a595,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Overview > Sync your Orbi satellite with your Orbi router,facts_specifications,id,Apa arti warna lampu satellite pada RBK852?,"Biru berarti sinkronisasi berhasil dan koneksi baik. Amber berarti koneksi cukup dan satellite sebaiknya didekatkan. Magenta berarti satellite perlu dicabut, dipindah lebih dekat, lalu dicoba lagi; jika tetap gagal, tekan Sync pada router dan satellite dalam waktu dua menit.","[""fd0ce992-9b7f-58e2-9140-f25a95a0b95b""]","[""fd0ce992-9b7f-58e2-9140-f25a95a0b95b""]",auto_validated
