question_id,question_pair_id,outline_frame_id,document_id,filename,product_model,section_path,question_family,evidence_block_ids,review_status,language,question,answer
Q-124,Q-024,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:8ea5c049a8abf47b,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Share USB Storage Devices Attached to the Router > Manage Access to a Storage Device,setup_configuration,"[""0528f0b9-15e5-5482-9a68-0f02d2d61d68"", ""b510a03e-68c2-5e3f-a341-c16e7b2390d0""]",codex_selected_provenance_checked,id,Bagaimana cara membagikan berkas dari USB pada R6350 melalui jaringan?,"Di ADVANCED > USB Storage > ReadySHARE, atur detail perangkat penyimpanan dan workgroup, lalu pilih metode akses yang diperlukan. Jika akses transfer berkas dibutuhkan, buka pengaturan ReadySHARE yang sama dan aktifkan FTP di dalam jaringan, lalu terapkan."
Q-125,Q-025,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:902cbde304aea84b,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Share USB Storage Devices Attached to the Router > Edit a network folder on a USB storage device,setup_configuration,"[""4a519d38-1c5f-5662-bdb7-489bcabcd987"", ""12d6aaad-d982-5f95-8b7d-63ba7706aba5""]",codex_selected_provenance_checked,id,Bagaimana cara mengedit folder USB yang dibagikan di R6350 dan tetap membuatnya tersedia di jaringan?,"Di ADVANCED > USB Storage > ReadySHARE, tambahkan folder jaringan jika belum ada, atau pilih folder yang ada lalu pilih Edit. Atur nama, lokasi folder, dan akses baca/tulis, kemudian klik Apply agar folder yang diperbarui tetap tersedia."
Q-126,Q-026,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:c27c0cf701a42141,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Manage the WAN and LAN Network Settings > Manage VPN Pass-Through,facts_specifications,"[""3fbed70d-f242-5a78-90cc-f0f2674fe5f7""]",codex_selected_provenance_checked,id,Apa fungsi VPN pass-through di R6350?,VPN pass-through memungkinkan komputer di rumah menerima lalu lintas VPN dari internet. Fitur ini aktif secara default dan tiap protokol bisa dimatikan.
Q-127,Q-027,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:5283c300a58533cf,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Manage the WAN and LAN Network Settings > Set Up a Bridge for a Port Group or VLAN Tag Group > Set Up a Bridge for a Port Group,setup_configuration,"[""0c80bfa0-c243-53e3-8ba1-8ef14df71c4b"", ""92de127d-5c3f-5d2a-a801-234fc3e5b014""]",codex_selected_provenance_checked,id,Mengapa perangkat TV saya mungkin membutuhkan pengaturan bridge khusus di R6350?,Provider internet mungkin meminta bridge khusus saat perangkat IPTV terhubung agar lalu lintasnya tidak diproses NAT router.
Q-128,Q-028,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:759d64cd684a03d3,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Manage Your Router > Update the router firmware > Check for new firmware and update the router,troubleshooting_diagnostics,"[""2a3ade55-f893-5d78-8ead-3ff6b3d197c7"", ""82763a83-8a87-5a86-ac3a-cd78e0a68d0f""]",codex_selected_provenance_checked,id,"Bagaimana cara memperbarui firmware R6350 dengan aman, termasuk pemulihan manual bila diperlukan?","Gunakan komputer yang terhubung melalui Ethernet dan periksa pembaruan di ADVANCED > Administration > Firmware Update. Jika pembaruan otomatis gagal atau Anda memerlukan versi tertentu, unduh berkas yang benar, ekstrak jika perlu, lalu gunakan opsi unggah manual dengan koneksi kabel tetap aktif."
Q-129,Q-029,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:c406dcd0d505ed73,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Manage Your Router > Disable or Enable LED Blinking or Turn Off LEDs,features_security_maintenance_limitations,"[""5a7fc3bd-5bd0-57b2-944d-5a981598dcf7""]",codex_selected_provenance_checked,id,Apakah saya bisa mengubah cara lampu indikator R6350 berkedip?,"LED Control Settings dapat mempertahankan kedipan normal, mematikan kedipan lalu lintas, atau mematikan semua LED selain Power."
Q-130,Q-030,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:aaa110d73c5ebaf9,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Use VPN to Access Your Network > Install OpenVPN software > Install OpenVPN Software on an Android Device,setup_configuration,"[""e466a3e1-89df-5cd9-a452-cf16fb5080f5"", ""006d8e6b-77f6-54fa-826b-6d417979808f""]",codex_selected_provenance_checked,id,Bagaimana cara menyiapkan VPN R6350 di ponsel Android dan menghubungkannya ke jaringan rumah?,"Pasang klien VPN dan berkas konfigurasi pada setiap perangkat yang akan memakai koneksi. Di Android, buka halaman VPN router, unduh konfigurasi ponsel, pasang OpenVPN Connect dari Google Play, lalu impor berkas konfigurasi ke aplikasi."
Q-131,Q-031,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:6ca762548278f56e,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Troubleshooting > Troubleshoot Internet browsing,troubleshooting_diagnostics,"[""0a3e9e25-c2a0-5ff5-9ea7-dfcd3a28faec"", ""818e0932-f3ff-5602-b5b9-5f1d94d353ed""]",codex_selected_provenance_checked,id,Apa yang perlu saya periksa saat R6350 menyatakan terhubung tetapi saya tidak bisa menjelajah internet?,"Periksa apakah batas traffic meter memblokir akses, apakah komputer memiliki alamat DNS, dan apakah router menjadi gateway bawaan. Periksa juga LED Internet dan LAN serta pasang ulang kabel Ethernet jika LED mati."
Q-132,Q-032,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:0cc5c443004437fd,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Connect to the Network and Access the Router > Connect to the Network > Wired Connection,facts_specifications,"[""cf6a9c70-f40a-521b-8ee5-c0a7ff8c1279"", ""b1147279-285c-50dc-965c-7722351f3563""]",codex_selected_provenance_checked,id,Bagaimana cara menghubungkan R7000 ke jaringan melalui kabel atau Wi-Fi?,"Untuk koneksi kabel, nyalakan router lalu hubungkan kabel Ethernet dari komputer ke port LAN router. Untuk Wi-Fi, cari SSID yang tercetak pada label router dan masukkan kata sandi Wi-Fi dari label tersebut."
Q-133,Q-033,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:615f1a78bd39eb84,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Specify Your Internet Settings > Use the Internet Setup Wizard,setup_configuration,"[""9213a4bb-497e-56d3-be43-8791bb53a54e""]",codex_selected_provenance_checked,id,Bagaimana cara membiarkan R7000 mengatur koneksi internet secara otomatis?,"Masuk ke routerlogin.net, buka ADVANCED > Setup Wizard, pilih Yes dan Next. Wizard akan mencari pengaturan internet yang sesuai."
Q-134,Q-034,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by LAN pot,setup_configuration,"[""3a682a15-e809-5a0b-b646-c75d0c358df0"", ""8aecb252-6293-553d-8e28-ef7b756f0c82""]",codex_selected_provenance_checked,id,Bagaimana cara memberi prioritas kepada satu perangkat atau sambungan kabel saat jaringan sibuk?,"Aktifkan QoS, pilih QoS by LAN Port, buat kebijakan, pilih port dan prioritas perangkat, lalu Add dan Apply."
Q-135,Q-035,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Optimize Performance > Improve Network Connections With Universal Plug-N-Play,facts_specifications,"[""54a5ae0e-dabe-533f-8906-cd65b27661ec""]",codex_selected_provenance_checked,id,Apa fungsi UPnP untuk perangkat dan game di R7000?,UPnP memungkinkan perangkat menemukan layanan dan membuka koneksi otomatis. Fitur ini berguna untuk game online dan komunikasi real-time.
Q-136,Q-036,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Manage Your Router > Check the Internet Connection Status,facts_specifications,"[""0b8cd0d8-1f9c-5c69-886e-06744b09b661"", ""537310b8-39d1-57ca-81f0-ddddc2ad9916""]",codex_selected_provenance_checked,id,Di mana saya dapat memeriksa koneksi internet dan statistik port R7000?,"Masuk ke http://www.routerlogin.net, buka tab ADVANCED, lalu lihat status koneksi Internet untuk nilai IP router, gateway, DHCP, dan DNS. Dari area yang sama, buka Internet Port Statistics untuk memeriksa penghitung dan detail link port."
Q-137,Q-037,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:42bc10659811af2c,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Manage Your Router > Remote Access > Set Up Remote Management,features_security_maintenance_limitations,"[""15938877-47a1-57e0-a802-c88e283ff497"", ""79d677ad-2fef-50d3-92dd-c07a6df0f14e"", ""c63a4385-d5ca-500b-bb85-d656176fdbe2""]",codex_selected_provenance_checked,id,Bagaimana cara mengaktifkan pengelolaan jarak jauh pada R7000 lalu mengaksesnya dari luar rumah dengan aman?,"Pengelolaan jarak jauh memungkinkan perubahan pengaturan router melalui Internet, jadi pastikan alamat router dan login administrator tersedia. Di ADVANCED > Advanced Setup > Remote Management, aktifkan, batasi alamat IP eksternal yang diizinkan, pilih port khusus, lalu terapkan. Dari luar rumah, buka IP WAN diikuti port tersebut, misalnya http://134.177.0.123:8443."
Q-138,Q-038,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f79ea7be006eeae3,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Manage Your Router > Change the NTP Server,setup_configuration,"[""1c87234f-8aff-560c-8028-20099626deb5"", ""d4980606-c8d1-5aca-adbe-96e35254c9e1""]",codex_selected_provenance_checked,id,Bagaimana cara mengatur jam R7000 agar tetap akurat di berbagai zona waktu?,"Di ADVANCED > Administration > NTP Settings, pilih zona waktu dan opsi daylight saving yang benar, lalu gunakan server NTP NETGEAR atau masukkan server NTP pilihan dan terapkan pengaturan."
Q-139,Q-039,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:6cca2b13d46fd9ff,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB Storage Devices Through the Internet,features_security_maintenance_limitations,"[""7e090661-6e52-5e1b-9b1e-3efc302a53dd"", ""af255485-98d7-59f8-94db-806fd6280e64""]",codex_selected_provenance_checked,id,Bagaimana cara mengakses berkas pada USB yang terhubung ke R7000 saat berada di luar rumah?,"Aktifkan dan atur Dynamic DNS pada router jika memerlukan nama yang tetap, lalu akses perangkat USB dari komputer jarak jauh menggunakan nama DNS tersebut atau alamat IP port Internet router. FTP dapat digunakan sesuai hak akses folder."
Q-140,Q-040,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:0fc676a3a4479418,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Remotely Access a USB Device Using ReadyCLOUD > Create a ReadyCLOUD Account,setup_configuration,"[""89cf7641-ad76-514d-a38e-ff036b200250"", ""e2441363-6c2a-53a1-bc5f-70f736213984""]",codex_selected_provenance_checked,id,Bagaimana cara membuat akun ReadyCLOUD dan menghubungkan R7000 ke akun tersebut?,"Kunjungi ReadyCLOUD, pilih Sign In > Create Account, lalu isi kolom akun MyNETGEAR. Setelah itu hubungkan perangkat USB ke R7000, buka halaman pendaftaran ReadyCLOUD, dan daftarkan router dengan akun tersebut."
Q-141,Q-041,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:fdf9a6339ff3dcd8,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Use VPN to Access Your Network > Install OpenVPN Software > Install OpenVPN Software on an iOS Device,setup_configuration,"[""aa1a9020-2d26-56b6-b111-03a8e5731486"", ""0cff8f5c-96b8-5d33-9c11-37f93f8300fb""]",codex_selected_provenance_checked,id,Bagaimana cara menyiapkan VPN R7000 di iPhone atau iPad?,"Pasang klien VPN dan berkas konfigurasi pada setiap perangkat yang akan memakai VPN router. Di iOS, unduh konfigurasi ponsel dari router, pasang OpenVPN Connect dari App Store, lalu impor berkas tersebut ke aplikasi."
Q-142,Q-042,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:59222463e26d1879,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Troubleshooting > Quick Tips > Sequence to Restart Your Network,troubleshooting_diagnostics,"[""f2289449-f54e-5af6-8243-762118ef305b"", ""0840bab1-67d6-5c6c-b00f-e0a82dee63b9""]",codex_selected_provenance_checked,id,Bagaimana cara paling aman memulai ulang jaringan R7000 sambil memeriksa kabelnya?,"Matikan dan cabut modem, matikan router, sambungkan dan nyalakan modem, tunggu dua menit, lalu nyalakan router dan tunggu dua menit lagi. Jika perangkat tetap offline, periksa kekencangan kabel Ethernet serta respons LED Internet dan LAN."
Q-143,Q-043,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2be192fda8a4722e,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,Troubleshooting > Troubleshoot WiFi Connectivity,troubleshooting_diagnostics,"[""33e10a89-cd52-5aa3-a20c-b5fe9e6472da"", ""65aa662f-9473-5c74-b996-74e7f545f09c""]",codex_selected_provenance_checked,id,Apa yang perlu saya periksa lebih dulu saat Wi-Fi R7000 lemah atau tidak muncul?,"Periksa LED Wi-Fi dan tombol WiFi On/Off, lalu pastikan SSID tidak disembunyikan. Selanjutnya pastikan perangkat dan router memakai SSID serta pengaturan keamanan yang sama dan daftar akses nirkabel menyertakan alamat MAC perangkat."
Q-144,Q-044,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:89ac3ac6d4a7bbea,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Hardware Setup > Unpack your router,facts_specifications,"[""89d399fa-1c1b-5d37-b35a-194ce673ec69""]",codex_selected_provenance_checked,id,Apa saja isi kotak RAX120?,"Kotaknya berisi router, adaptor daya, dan kabel Ethernet."
Q-145,Q-045,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:4bdaaa28252d41a2,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Connect to the network and access the router > Types of logins,facts_specifications,"[""6af6a140-458c-5188-b116-2f8430c69437"", ""b9937b70-a336-5587-80b2-44b7567807fd""]",codex_selected_provenance_checked,id,"Login RAX120 mana yang digunakan untuk internet, Wi-Fi, akun, atau pengaturan router?","Gunakan login ISP untuk layanan Internet, kunci Wi-Fi untuk masuk ke jaringan nirkabel, akun NETGEAR untuk registrasi dan langganan, serta login administrator router untuk pengaturan. Untuk login administrator, buka http://www.routerlogin.net atau alamat lokal router."
Q-146,Q-046,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7dcc6744e0e7954c,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 pass-through Internet connection,setup_configuration,"[""f02b327f-e424-5fbd-884a-afa982cfba97""]",codex_selected_provenance_checked,id,Apa fungsi IPv6 pass-through di RAX120?,"Pada mode Pass Through, router meneruskan paket IPv6 seperti switch dan tidak memproses header IPv6."
Q-147,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage Network Settings > View or change the WAN settings,facts_specifications,"[""304579c0-2505-541b-9272-41a33abdc404""]",codex_selected_provenance_checked,id,Pengaturan koneksi internet mana di RAX120 yang perlu digunakan dengan hati-hati?,"DMZ dapat melemahkan firewall, respons ping WAN sebaiknya hanya untuk diagnosis, dan MTU diubah hanya bila diperlukan. Pengaturan perlindungan DoS, IGMP, NAT, dan SIP juga tersedia."
Q-148,Q-048,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage Network Settings > Manage reserved LAN IP addresses > Reserve an IP address,setup_configuration,"[""ebd82415-b17d-5082-8472-3811a168faaf"", ""79da6936-bc1d-53fc-b043-434193a77ba9""]",codex_selected_provenance_checked,id,Bagaimana cara mencadangkan alamat lokal perangkat di RAX120 dan memperbaruinya nanti?,"Di ADVANCED > Setup > LAN Setup, tambahkan alamat MAC perangkat dan IP LAN yang tersedia pada Address Reservation, lalu terapkan. Jika perangkat atau jaringan berubah, pilih reservasi, pilih Edit, ubah nilainya, lalu terapkan kembali; perbarui lease DHCP agar perubahan berlaku."
Q-149,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage Network Settings > Change the WiFi password or the WiFi security,features_security_maintenance_limitations,"[""88a61bbc-985f-5b34-9830-9632803f359f"", ""0f01b620-ac86-5a3e-bacb-6893a15e210e""]",codex_selected_provenance_checked,id,Bagaimana cara mengamankan Wi-Fi RAX120 tanpa tertukar antara kata sandi Wi-Fi dan administrator?,"Kata sandi Wi-Fi berbeda dari kata sandi administrator. Pertahankan keamanan WPA2/WPA bawaan kecuali ada alasan untuk mengubahnya, dan gunakan SSID serta kunci jaringan pada label router untuk terhubung. Jika diubah, simpan nilai baru dengan aman."
Q-150,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Share USB Storage Devices Attached to the Router > Connect a USB storage device to the router,facts_specifications,"[""aeaf90b5-5cb4-5ff1-af4a-2f43d2368c76"", ""bb9735df-2bc3-50f1-9fb8-2235613d714e""]",codex_selected_provenance_checked,id,Apa yang perlu saya periksa sebelum menghubungkan USB ke RAX120?,"Gunakan flash drive atau hard drive yang kompatibel dengan USB dan periksa daftar kompatibilitas ReadySHARE terbaru. Hubungkan ke router, pasang catu daya jika diperlukan, dan pasang driver komputer yang dibutuhkan; perangkat dengan driver khusus mungkin tidak bekerja dengan ReadySHARE."
Q-151,Q-051,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7e8558c76cede228,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Share USB Storage Devices Attached to the Router > Add a network folder on a USB storage device,setup_configuration,"[""14bc83c7-61a2-5364-b2c3-e1a9446f3dbe"", ""9d1e53fd-0a2d-51bd-bb64-2521b239e8f3""]",codex_selected_provenance_checked,id,Bagaimana cara membuat dan melihat folder bersama pada USB RAX120?,"Hubungkan drive USB, buka ADVANCED > USB Storage > ReadySHARE, lalu gunakan Create Network Folder untuk memilih folder, nama share, dan hak akses. Kembali ke tampilan ReadySHARE untuk melihat folder yang tersedia pada perangkat."
Q-152,Q-052,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:6bfd2d1ed7baea6f,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS > Change the Dynamic DNS settings,features_security_maintenance_limitations,"[""e43b60ee-74fd-5d48-823c-2588148d4411"", ""d7d2bc93-72bb-53d6-945c-0708fde2888b""]",codex_selected_provenance_checked,id,Bagaimana cara mengubah pengaturan Dynamic DNS RAX120 untuk akun yang sudah saya miliki?,"Pilih akun NETGEAR, No-IP, atau DynDNS yang sudah dimiliki pada halaman Dynamic DNS, masukkan detail akunnya, lalu simpan. Untuk mengubah akun, kembali ke halaman yang sama dan edit nilai Dynamic DNS sebelum menerapkan."
Q-153,Q-053,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:0d5b6e0a7ba7bfe2,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Manage port forwarding and port triggering > Manage port forwarding to a local server > How the router implements the port forwarding rule,facts_specifications,"[""10f082e0-460d-59c2-bf25-090a7b36a4a8"", ""cf516841-9648-5ad0-aaaa-b65b9c5d85aa""]",codex_selected_provenance_checked,id,Bagaimana port forwarding RAX120 meneruskan permintaan ke server lokal dalam contoh nyata?,"Permintaan ke alamat publik router dan port 80 dapat dipetakan ke server web lokal. Berikan server alamat LAN yang tetap, buat aturan port forwarding HTTP ke alamat tersebut, lalu router meneruskan permintaan Internet yang cocok ke server lokal."
Q-154,Q-054,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:392ff4fbd7ee9772,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Troubleshooting > Troubleshoot WiFi connectivity,troubleshooting_diagnostics,"[""f24fac39-a3db-5243-9d24-4986ad8e8cf1"", ""48b55cf6-5b08-527e-bd26-f4183bca41e2""]",codex_selected_provenance_checked,id,Apa yang perlu saya periksa saat perangkat tidak dapat bergabung ke Wi-Fi RAX120?,"Periksa apakah jaringan Wi-Fi muncul dan LED WiFi menyala; jika SSID disembunyikan, pilih secara manual. Pastikan SSID, mode keamanan, dan kata sandi yang peka huruf besar-kecil pada perangkat sama dengan router, serta tambahkan alamat MAC jika kontrol akses aktif."
Q-155,Q-055,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:41c9cb735a542932,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,Supplemental Information > Factory settings,facts_specifications,"[""7059c14f-c840-5863-9050-2518f69aa8d5""]",codex_selected_provenance_checked,id,Apa yang berubah setelah RAX120 dikembalikan ke setelan pabrik?,"Reset pabrik memakai tombol Reset minimal tujuh detik. Nilai utama mencakup login admin/password, LAN 192.168.1.1 dengan DHCP aktif pada 192.168.1.2–192.168.1.254, MTU WAN 1500, keamanan WiFi WPA2-PSK (AES), SSID broadcast aktif, dan mode radio sampai 1,2 Gbps pada 2,4 GHz serta 4,8 Gbps pada 5 GHz."
Q-156,Q-056,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:79aeb7edd70d3319,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Hardware Setup > Position your router,troubleshooting_diagnostics,"[""c31cd99a-365c-5ce5-8381-39df25c52273"", ""f42f57b0-65cd-5982-935c-289c54636287""]",codex_selected_provenance_checked,id,Di mana sebaiknya RAX50 ditempatkan dan antenanya diarahkan agar jangkauan Wi-Fi terbaik?,"Pasang setiap antena berlabel pada tiang yang sesuai, lalu letakkan router dekat pusat area jangkauan dan dalam garis pandang perangkat. Jauhkan dari dinding, logam, kaca, dan penghalang lain, serta arahkan antena sesuai gambar pada manual."
Q-157,Q-057,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41ba92c1cd759ea9,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Connect to the Network and Access the Router > Connect to the router network > Connect to the router WiFi network,setup_configuration,"[""1b2c7958-ebc1-5927-bfb6-4acbd0f97781"", ""e00425b6-15d6-5234-b2e5-d0f194e4e777""]",codex_selected_provenance_checked,id,Bagaimana cara menghubungkan ponsel atau komputer ke RAX50 melalui Wi-Fi atau kabel?,"Untuk Wi-Fi, buka pengaturan Wi-Fi perangkat, pilih SSID pada label router, lalu masukkan kunci jaringan. Untuk komputer berkabel, hubungkan kabel Ethernet dari komputer ke port LAN router setelah memastikan router mendapat daya."
Q-158,Q-058,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5c59851a56345ebf,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Specify Your Internet Settings > Specify IPv6 Internet connections > Use auto config for an IPv6 Internet connection,facts_specifications,"[""e87e22a2-a89c-58a7-9ff2-ff82463e19a7""]",codex_selected_provenance_checked,id,Bagaimana RAX50 mengatur IPv6 secara otomatis?,"Pilih Auto Config pada ADVANCED > Advanced Setup > IPv6. Router mendeteksi alamat IPv6 WAN/LAN, lalu Anda dapat mengisi host atau domain ISP bila diperlukan, memilih DNS dan metode penetapan alamat, serta menentukan filtering Secured atau Open sebelum menekan Apply."
Q-159,Q-059,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:121e62ef30e6e2d8,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Control Access to the Internet > Network access control list > Manage allowed devices currently not on the network,troubleshooting_diagnostics,"[""9a5a5bff-8b53-5c37-9d87-9ce596f7433e"", ""f5872d3c-76d3-512c-bb09-69a649f6720f""]",codex_selected_provenance_checked,id,Bagaimana cara mengizinkan atau memblokir perangkat di RAX50?,"Di Security > Access Control buka daftar allowed devices yang tidak sedang terhubung. Add memasukkan MAC address dan nama, Remove from the list menghapus, dan Edit dapat mengubah Access Control menjadi Block atau mengganti nama; tekan Apply untuk menyimpan."
Q-160,Q-060,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:f362300bbbc0324c,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Enable Dynamic QoS,features_security_maintenance_limitations,"[""ab459710-fc4e-5fb7-b276-ec36619929af"", ""d2849132-6a3d-520c-8f2c-bd5e904e522d""]",codex_selected_provenance_checked,id,Bagaimana cara membuat RAX50 membagi internet dengan adil saat ada perangkat yang memakai banyak data?,"Buka QoS, centang Enable QoS, lalu gunakan Speedtest agar router mendeteksi bandwidth atau pilih pengisian manual untuk kecepatan download dan upload. Tekan Apply setelah nilainya ditentukan."
Q-161,Q-061,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:41d86e3c0982faa9,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Manually update the dynamic QoS database,troubleshooting_diagnostics,"[""f6fd63f2-f6fd-5bae-a838-1a933a94fc87"", ""93ffa849-c75e-5120-be9a-d99bb0eed70b""]",codex_selected_provenance_checked,id,Bagaimana cara memperbarui informasi pengaturan lalu lintas di RAX50?,"Masuk ke halaman QoS, pastikan Dynamic QoS aktif bila diperlukan, klik Update Now untuk mengunduh versi terbaru database, lalu tekan Apply."
Q-162,Q-062,e65eaa31-8579-448d-a22c-88a8fde64409:OUTLINE:5ae513b79530a608,e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,RAX50,Manage Your Router > Manage the router configuration file > Erase the settings,troubleshooting_diagnostics,"[""0e8a4859-ac3f-57fd-a7ae-a5affebcdfde"", ""03a4fccb-bb0c-56ec-b67b-eee79c190813""]",codex_selected_provenance_checked,id,Apa yang terjadi jika saya menghapus semua pengaturan RAX50?,"Semua pengaturan yang dibuat pengguna dihapus, router kembali ke konfigurasi pabrik, lalu restart sekitar dua menit. Jangan menutup browser, memuat halaman lain, atau mematikan router selama proses berlangsung."
